price,date,min,max,median
408.89,20210511-2013,287.8,505.01,371.875
422.85,20210511-2013,287.8,505.01,371.875
423.05,20210511-2013,287.8,505.01,371.875
463.83,20210511-2013,287.8,505.01,371.875
479.52,20210511-2013,287.8,505.01,371.875
481.73,20210511-2013,287.8,505.01,371.875
502.55,20210511-2013,287.8,505.01,371.875
502.55,20210511-2013,287.8,505.01,371.875
502.55,20210511-2013,287.8,505.01,371.875
505.01,20210511-2013,287.8,505.01,371.875
258.82,20210511-2027,258.82,500.94,366.94
286.66,20210511-2027,258.82,500.94,366.94
288.04,20210511-2027,258.82,500.94,366.94
289.99,20210511-2027,258.82,500.94,366.94
292.21,20210511-2027,258.82,500.94,366.94
292.21,20210511-2027,258.82,500.94,366.94
313.09,20210511-2027,258.82,500.94,366.94
325.61,20210511-2027,258.82,500.94,366.94
333.96,20210511-2027,258.82,500.94,366.94
333.96,20210511-2027,258.82,500.94,366.94
366.94,20210511-2027,258.82,500.94,366.94
366.94,20210511-2027,258.82,500.94,366.94
366.94,20210511-2027,258.82,500.94,366.94
374.25,20210511-2027,258.82,500.94,366.94
388.23,20210511-2027,258.82,500.94,366.94
407.69,20210511-2027,258.82,500.94,366.94
419.1,20210511-2027,258.82,500.94,366.94
419.3,20210511-2027,258.82,500.94,366.94
461.99,20210511-2027,258.82,500.94,366.94
477.98,20210511-2027,258.82,500.94,366.94
480.21,20210511-2027,258.82,500.94,366.94
500.94,20210511-2027,258.82,500.94,366.94
500.94,20210511-2027,258.82,500.94,366.94
500.94,20210511-2027,258.82,500.94,366.94
258.99,20210511-2044,258.99,503.59,370.74
286.6,20210511-2044,258.99,503.59,370.74
289.69,20210511-2044,258.99,503.59,370.74
292.41,20210511-2044,258.99,503.59,370.74
292.41,20210511-2044,258.99,503.59,370.74
313.29,20210511-2044,258.99,503.59,370.74
325.83,20210511-2044,258.99,503.59,370.74
334.18,20210511-2044,258.99,503.59,370.74
334.18,20210511-2044,258.99,503.59,370.74
367.18,20210511-2044,258.99,503.59,370.74
367.18,20210511-2044,258.99,503.59,370.74
367.18,20210511-2044,258.99,503.59,370.74
374.3,20210511-2044,258.99,503.59,370.74
388.48,20210511-2044,258.99,503.59,370.74
408.1,20210511-2044,258.99,503.59,370.74
416.55,20210511-2044,258.99,503.59,370.74
416.75,20210511-2044,258.99,503.59,370.74
461.88,20210511-2044,258.99,503.59,370.74
478.3,20210511-2044,258.99,503.59,370.74
480.56,20210511-2044,258.99,503.59,370.74
501.27,20210511-2044,258.99,503.59,370.74
501.27,20210511-2044,258.99,503.59,370.74
501.27,20210511-2044,258.99,503.59,370.74
503.59,20210511-2044,258.99,503.59,370.74
260.35,20210511-2059,260.35,506.18,372.605
287.89,20210511-2059,260.35,506.18,372.605
290.77,20210511-2059,260.35,506.18,372.605
293.95,20210511-2059,260.35,506.18,372.605
293.95,20210511-2059,260.35,506.18,372.605
314.94,20210511-2059,260.35,506.18,372.605
327.54,20210511-2059,260.35,506.18,372.605
335.94,20210511-2059,260.35,506.18,372.605
335.94,20210511-2059,260.35,506.18,372.605
369.11,20210511-2059,260.35,506.18,372.605
369.11,20210511-2059,260.35,506.18,372.605
369.11,20210511-2059,260.35,506.18,372.605
376.1,20210511-2059,260.35,506.18,372.605
390.53,20210511-2059,260.35,506.18,372.605
410.38,20210511-2059,260.35,506.18,372.605
416.25,20210511-2059,260.35,506.18,372.605
416.45,20210511-2059,260.35,506.18,372.605
463.95,20210511-2059,260.35,506.18,372.605
480.81,20210511-2059,260.35,506.18,372.605
483.12,20210511-2059,260.35,506.18,372.605
503.91,20210511-2059,260.35,506.18,372.605
503.91,20210511-2059,260.35,506.18,372.605
503.91,20210511-2059,260.35,506.18,372.605
506.18,20210511-2059,260.35,506.18,372.605
286.6,20210511-2114,286.6,508.56,381.8
289.25,20210511-2114,286.6,508.56,381.8
292.85,20210511-2114,286.6,508.56,381.8
292.85,20210511-2114,286.6,508.56,381.8
313.77,20210511-2114,286.6,508.56,381.8
326.32,20210511-2114,286.6,508.56,381.8
334.69,20210511-2114,286.6,508.56,381.8
334.69,20210511-2114,286.6,508.56,381.8
367.74,20210511-2114,286.6,508.56,381.8
367.74,20210511-2114,286.6,508.56,381.8
367.74,20210511-2114,286.6,508.56,381.8
374.52,20210511-2114,286.6,508.56,381.8
389.08,20210511-2114,286.6,508.56,381.8
408.98,20210511-2114,286.6,508.56,381.8
412.21,20210511-2114,286.6,508.56,381.8
412.41,20210511-2114,286.6,508.56,381.8
461.86,20210511-2114,286.6,508.56,381.8
479.02,20210511-2114,286.6,508.56,381.8
481.35,20210511-2114,286.6,508.56,381.8
502.03,20210511-2114,286.6,508.56,381.8
502.03,20210511-2114,286.6,508.56,381.8
502.03,20210511-2114,286.6,508.56,381.8
504.23,20210511-2114,286.6,508.56,381.8
508.56,20210511-2114,286.6,508.56,381.8
285.56,20210511-2129,285.56,507.3,380.61
287.98,20210511-2129,285.56,507.3,380.61
292.01,20210511-2129,285.56,507.3,380.61
292.01,20210511-2129,285.56,507.3,380.61
312.86,20210511-2129,285.56,507.3,380.61
325.38,20210511-2129,285.56,507.3,380.61
333.72,20210511-2129,285.56,507.3,380.61
333.72,20210511-2129,285.56,507.3,380.61
366.68,20210511-2129,285.56,507.3,380.61
366.68,20210511-2129,285.56,507.3,380.61
366.68,20210511-2129,285.56,507.3,380.61
373.27,20210511-2129,285.56,507.3,380.61
387.95,20210511-2129,285.56,507.3,380.61
407.92,20210511-2129,285.56,507.3,380.61
408.54,20210511-2129,285.56,507.3,380.61
408.74,20210511-2129,285.56,507.3,380.61
458.87,20210511-2129,285.56,507.3,380.61
460.16,20210511-2129,285.56,507.3,380.61
477.64,20210511-2129,285.56,507.3,380.61
500.58,20210511-2129,285.56,507.3,380.61
500.58,20210511-2129,285.56,507.3,380.61
500.58,20210511-2129,285.56,507.3,380.61
502.71,20210511-2129,285.56,507.3,380.61
507.3,20210511-2129,285.56,507.3,380.61
284.78,20210511-2144,284.78,506.52,379.775
286.98,20210511-2144,284.78,506.52,379.775
291.43,20210511-2144,284.78,506.52,379.775
291.43,20210511-2144,284.78,506.52,379.775
312.25,20210511-2144,284.78,506.52,379.775
324.74,20210511-2144,284.78,506.52,379.775
333.06,20210511-2144,284.78,506.52,379.775
333.06,20210511-2144,284.78,506.52,379.775
365.95,20210511-2144,284.78,506.52,379.775
365.95,20210511-2144,284.78,506.52,379.775
365.95,20210511-2144,284.78,506.52,379.775
372.36,20210511-2144,284.78,506.52,379.775
387.19,20210511-2144,284.78,506.52,379.775
405.26,20210511-2144,284.78,506.52,379.775
405.45,20210511-2144,284.78,506.52,379.775
407.24,20210511-2144,284.78,506.52,379.775
457.96,20210511-2144,284.78,506.52,379.775
458.89,20210511-2144,284.78,506.52,379.775
476.7,20210511-2144,284.78,506.52,379.775
499.6,20210511-2144,284.78,506.52,379.775
499.6,20210511-2144,284.78,506.52,379.775
499.6,20210511-2144,284.78,506.52,379.775
501.66,20210511-2144,284.78,506.52,379.775
506.52,20210511-2144,284.78,506.52,379.775
285.29,20210511-2159,285.29,508.04,380.66
287.28,20210511-2159,285.29,508.04,380.66
292.18,20210511-2159,285.29,508.04,380.66
292.18,20210511-2159,285.29,508.04,380.66
313.05,20210511-2159,285.29,508.04,380.66
325.57,20210511-2159,285.29,508.04,380.66
333.92,20210511-2159,285.29,508.04,380.66
333.92,20210511-2159,285.29,508.04,380.66
366.89,20210511-2159,285.29,508.04,380.66
366.89,20210511-2159,285.29,508.04,380.66
366.89,20210511-2159,285.29,508.04,380.66
373.14,20210511-2159,285.29,508.04,380.66
388.18,20210511-2159,285.29,508.04,380.66
403.82,20210511-2159,285.29,508.04,380.66
404.02,20210511-2159,285.29,508.04,380.66
408.41,20210511-2159,285.29,508.04,380.66
459.14,20210511-2159,285.29,508.04,380.66
459.71,20210511-2159,285.29,508.04,380.66
477.92,20210511-2159,285.29,508.04,380.66
500.88,20210511-2159,285.29,508.04,380.66
500.88,20210511-2159,285.29,508.04,380.66
500.88,20210511-2159,285.29,508.04,380.66
502.88,20210511-2159,285.29,508.04,380.66
508.04,20210511-2159,285.29,508.04,380.66
287.37,20210511-2214,287.37,511.41,395.485
292.71,20210511-2214,287.37,511.41,395.485
292.71,20210511-2214,287.37,511.41,395.485
313.62,20210511-2214,287.37,511.41,395.485
326.17,20210511-2214,287.37,511.41,395.485
334.53,20210511-2214,287.37,511.41,395.485
334.53,20210511-2214,287.37,511.41,395.485
367.56,20210511-2214,287.37,511.41,395.485
367.56,20210511-2214,287.37,511.41,395.485
367.56,20210511-2214,287.37,511.41,395.485
373.65,20210511-2214,287.37,511.41,395.485
388.89,20210511-2214,287.37,511.41,395.485
402.08,20210511-2214,287.37,511.41,395.485
402.28,20210511-2214,287.37,511.41,395.485
409.28,20210511-2214,287.37,511.41,395.485
459.98,20210511-2214,287.37,511.41,395.485
460.19,20210511-2214,287.37,511.41,395.485
478.8,20210511-2214,287.37,511.41,395.485
501.79,20210511-2214,287.37,511.41,395.485
501.79,20210511-2214,287.37,511.41,395.485
501.79,20210511-2214,287.37,511.41,395.485
503.74,20210511-2214,287.37,511.41,395.485
509.19,20210511-2214,287.37,511.41,395.485
511.41,20210511-2214,287.37,511.41,395.485
289.6,20210511-2229,289.6,516.15,397.895
295.43,20210511-2229,289.6,516.15,397.895
295.43,20210511-2229,289.6,516.15,397.895
316.53,20210511-2229,289.6,516.15,397.895
329.19,20210511-2229,289.6,516.15,397.895
337.63,20210511-2229,289.6,516.15,397.895
337.63,20210511-2229,289.6,516.15,397.895
370.97,20210511-2229,289.6,516.15,397.895
370.97,20210511-2229,289.6,516.15,397.895
370.97,20210511-2229,289.6,516.15,397.895
376.94,20210511-2229,289.6,516.15,397.895
392.49,20210511-2229,289.6,516.15,397.895
403.3,20210511-2229,289.6,516.15,397.895
403.5,20210511-2229,289.6,516.15,397.895
413.2,20210511-2229,289.6,516.15,397.895
464.09,20210511-2229,289.6,516.15,397.895
464.24,20210511-2229,289.6,516.15,397.895
483.23,20210511-2229,289.6,516.15,397.895
506.44,20210511-2229,289.6,516.15,397.895
506.44,20210511-2229,289.6,516.15,397.895
506.44,20210511-2229,289.6,516.15,397.895
508.35,20210511-2229,289.6,516.15,397.895
514.12,20210511-2229,289.6,516.15,397.895
516.15,20210511-2229,289.6,516.15,397.895
291.38,20210511-2244,291.38,520.12,399.705
297.7,20210511-2244,291.38,520.12,399.705
297.7,20210511-2244,291.38,520.12,399.705
318.96,20210511-2244,291.38,520.12,399.705
331.72,20210511-2244,291.38,520.12,399.705
340.23,20210511-2244,291.38,520.12,399.705
340.23,20210511-2244,291.38,520.12,399.705
373.83,20210511-2244,291.38,520.12,399.705
373.83,20210511-2244,291.38,520.12,399.705
373.83,20210511-2244,291.38,520.12,399.705
379.66,20210511-2244,291.38,520.12,399.705
395.52,20210511-2244,291.38,520.12,399.705
403.89,20210511-2244,291.38,520.12,399.705
404.09,20210511-2244,291.38,520.12,399.705
416.5,20210511-2244,291.38,520.12,399.705
467.29,20210511-2244,291.38,520.12,399.705
467.81,20210511-2244,291.38,520.12,399.705
486.95,20210511-2244,291.38,520.12,399.705
510.34,20210511-2244,291.38,520.12,399.705
510.34,20210511-2244,291.38,520.12,399.705
510.34,20210511-2244,291.38,520.12,399.705
512.2,20210511-2244,291.38,520.12,399.705
518.3,20210511-2244,291.38,520.12,399.705
520.12,20210511-2244,291.38,520.12,399.705
290.54,20210511-2259,290.54,519.42,397.895
297.29,20210511-2259,290.54,519.42,397.895
297.29,20210511-2259,290.54,519.42,397.895
318.53,20210511-2259,290.54,519.42,397.895
331.27,20210511-2259,290.54,519.42,397.895
339.76,20210511-2259,290.54,519.42,397.895
339.76,20210511-2259,290.54,519.42,397.895
373.32,20210511-2259,290.54,519.42,397.895
373.32,20210511-2259,290.54,519.42,397.895
373.32,20210511-2259,290.54,519.42,397.895
378.97,20210511-2259,290.54,519.42,397.895
394.98,20210511-2259,290.54,519.42,397.895
400.81,20210511-2259,290.54,519.42,397.895
401.01,20210511-2259,290.54,519.42,397.895
416.06,20210511-2259,290.54,519.42,397.895
466.28,20210511-2259,290.54,519.42,397.895
467.18,20210511-2259,290.54,519.42,397.895
486.29,20210511-2259,290.54,519.42,397.895
509.65,20210511-2259,290.54,519.42,397.895
509.65,20210511-2259,290.54,519.42,397.895
509.65,20210511-2259,290.54,519.42,397.895
511.43,20210511-2259,290.54,519.42,397.895
517.82,20210511-2259,290.54,519.42,397.895
519.42,20210511-2259,290.54,519.42,397.895
291.4,20210511-2314,291.4,533.27,443.035
298.63,20210511-2314,291.4,533.27,443.035
298.63,20210511-2314,291.4,533.27,443.035
319.96,20210511-2314,291.4,533.27,443.035
332.76,20210511-2314,291.4,533.27,443.035
341.29,20210511-2314,291.4,533.27,443.035
341.29,20210511-2314,291.4,533.27,443.035
380.49,20210511-2314,291.4,533.27,443.035
396.75,20210511-2314,291.4,533.27,443.035
400.08,20210511-2314,291.4,533.27,443.035
400.28,20210511-2314,291.4,533.27,443.035
418.06,20210511-2314,291.4,533.27,443.035
468.01,20210511-2314,291.4,533.27,443.035
469.27,20210511-2314,291.4,533.27,443.035
488.47,20210511-2314,291.4,533.27,443.035
511.94,20210511-2314,291.4,533.27,443.035
511.94,20210511-2314,291.4,533.27,443.035
511.94,20210511-2314,291.4,533.27,443.035
513.67,20210511-2314,291.4,533.27,443.035
520.36,20210511-2314,291.4,533.27,443.035
521.75,20210511-2314,291.4,533.27,443.035
521.75,20210511-2314,291.4,533.27,443.035
525.96,20210511-2314,291.4,533.27,443.035
533.27,20210511-2314,291.4,533.27,443.035
290.77,20210511-2329,290.77,521.41,396.89
294.17,20210511-2329,290.77,521.41,396.89
294.17,20210511-2329,290.77,521.41,396.89
294.17,20210511-2329,290.77,521.41,396.89
298.44,20210511-2329,290.77,521.41,396.89
298.44,20210511-2329,290.77,521.41,396.89
319.75,20210511-2329,290.77,521.41,396.89
332.54,20210511-2329,290.77,521.41,396.89
341.07,20210511-2329,290.77,521.41,396.89
341.07,20210511-2329,290.77,521.41,396.89
380.07,20210511-2329,290.77,521.41,396.89
396.5,20210511-2329,290.77,521.41,396.89
397.28,20210511-2329,290.77,521.41,396.89
397.49,20210511-2329,290.77,521.41,396.89
417.92,20210511-2329,290.77,521.41,396.89
467.34,20210511-2329,290.77,521.41,396.89
468.97,20210511-2329,290.77,521.41,396.89
488.16,20210511-2329,290.77,521.41,396.89
511.61,20210511-2329,290.77,521.41,396.89
511.61,20210511-2329,290.77,521.41,396.89
511.61,20210511-2329,290.77,521.41,396.89
513.27,20210511-2329,290.77,521.41,396.89
520.25,20210511-2329,290.77,521.41,396.89
521.41,20210511-2329,290.77,521.41,396.89
291.28,20210511-2344,291.28,523.12,396.15
295.14,20210511-2344,291.28,523.12,396.15
295.14,20210511-2344,291.28,523.12,396.15
295.14,20210511-2344,291.28,523.12,396.15
299.42,20210511-2344,291.28,523.12,396.15
299.42,20210511-2344,291.28,523.12,396.15
320.8,20210511-2344,291.28,523.12,396.15
333.63,20210511-2344,291.28,523.12,396.15
342.19,20210511-2344,291.28,523.12,396.15
342.19,20210511-2344,291.28,523.12,396.15
381.13,20210511-2344,291.28,523.12,396.15
396.05,20210511-2344,291.28,523.12,396.15
396.25,20210511-2344,291.28,523.12,396.15
397.79,20210511-2344,291.28,523.12,396.15
419.41,20210511-2344,291.28,523.12,396.15
455.97,20210511-2344,291.28,523.12,396.15
468.5,20210511-2344,291.28,523.12,396.15
470.51,20210511-2344,291.28,523.12,396.15
513.28,20210511-2344,291.28,523.12,396.15
513.28,20210511-2344,291.28,523.12,396.15
513.28,20210511-2344,291.28,523.12,396.15
514.89,20210511-2344,291.28,523.12,396.15
522.18,20210511-2344,291.28,523.12,396.15
523.12,20210511-2344,291.28,523.12,396.15
294.7,20210511-2359,294.7,530.07,398.835
299.06,20210511-2359,294.7,530.07,398.835
299.06,20210511-2359,294.7,530.07,398.835
299.06,20210511-2359,294.7,530.07,398.835
303.39,20210511-2359,294.7,530.07,398.835
303.39,20210511-2359,294.7,530.07,398.835
325.06,20210511-2359,294.7,530.07,398.835
338.06,20210511-2359,294.7,530.07,398.835
346.73,20210511-2359,294.7,530.07,398.835
346.73,20210511-2359,294.7,530.07,398.835
386.01,20210511-2359,294.7,530.07,398.835
398.73,20210511-2359,294.7,530.07,398.835
398.94,20210511-2359,294.7,530.07,398.835
403.08,20210511-2359,294.7,530.07,398.835
425.11,20210511-2359,294.7,530.07,398.835
462.02,20210511-2359,294.7,530.07,398.835
474.34,20210511-2359,294.7,530.07,398.835
476.76,20210511-2359,294.7,530.07,398.835
520.1,20210511-2359,294.7,530.07,398.835
520.1,20210511-2359,294.7,530.07,398.835
520.1,20210511-2359,294.7,530.07,398.835
521.66,20210511-2359,294.7,530.07,398.835
529.34,20210511-2359,294.7,530.07,398.835
530.07,20210511-2359,294.7,530.07,398.835
292.92,20210512-0014,292.92,527.44,394.475
297.71,20210512-0014,292.92,527.44,394.475
297.71,20210512-0014,292.92,527.44,394.475
297.71,20210512-0014,292.92,527.44,394.475
302.02,20210512-0014,292.92,527.44,394.475
302.02,20210512-0014,292.92,527.44,394.475
323.59,20210512-0014,292.92,527.44,394.475
336.54,20210512-0014,292.92,527.44,394.475
345.17,20210512-0014,292.92,527.44,394.475
345.17,20210512-0014,292.92,527.44,394.475
384.09,20210512-0014,292.92,527.44,394.475
394.37,20210512-0014,292.92,527.44,394.475
394.58,20210512-0014,292.92,527.44,394.475
401.26,20210512-0014,292.92,527.44,394.475
423.32,20210512-0014,292.92,527.44,394.475
459.94,20210512-0014,292.92,527.44,394.475
471.83,20210512-0014,292.92,527.44,394.475
474.6,20210512-0014,292.92,527.44,394.475
517.75,20210512-0014,292.92,527.44,394.475
517.75,20210512-0014,292.92,527.44,394.475
517.75,20210512-0014,292.92,527.44,394.475
519.25,20210512-0014,292.92,527.44,394.475
527.18,20210512-0014,292.92,527.44,394.475
527.44,20210512-0014,292.92,527.44,394.475
297.78,20210512-0029,297.78,527.81,396.74
297.78,20210512-0029,297.78,527.81,396.74
297.78,20210512-0029,297.78,527.81,396.74
302.1,20210512-0029,297.78,527.81,396.74
302.1,20210512-0029,297.78,527.81,396.74
323.68,20210512-0029,297.78,527.81,396.74
336.62,20210512-0029,297.78,527.81,396.74
345.25,20210512-0029,297.78,527.81,396.74
345.25,20210512-0029,297.78,527.81,396.74
384.01,20210512-0029,297.78,527.81,396.74
391.91,20210512-0029,297.78,527.81,396.74
392.12,20210512-0029,297.78,527.81,396.74
401.36,20210512-0029,297.78,527.81,396.74
423.55,20210512-0029,297.78,527.81,396.74
460.05,20210512-0029,297.78,527.81,396.74
471.57,20210512-0029,297.78,527.81,396.74
474.72,20210512-0029,297.78,527.81,396.74
517.88,20210512-0029,297.78,527.81,396.74
517.88,20210512-0029,297.78,527.81,396.74
517.88,20210512-0029,297.78,527.81,396.74
519.31,20210512-0029,297.78,527.81,396.74
526.45,20210512-0029,297.78,527.81,396.74
527.53,20210512-0029,297.78,527.81,396.74
527.81,20210512-0029,297.78,527.81,396.74
265.46,20210512-0044,265.46,523.79,386.53
295.54,20210512-0044,265.46,523.79,386.53
295.54,20210512-0044,265.46,523.79,386.53
295.54,20210512-0044,265.46,523.79,386.53
299.83,20210512-0044,265.46,523.79,386.53
299.83,20210512-0044,265.46,523.79,386.53
321.24,20210512-0044,265.46,523.79,386.53
334.09,20210512-0044,265.46,523.79,386.53
342.66,20210512-0044,265.46,523.79,386.53
342.66,20210512-0044,265.46,523.79,386.53
380.94,20210512-0044,265.46,523.79,386.53
386.43,20210512-0044,265.46,523.79,386.53
386.63,20210512-0044,265.46,523.79,386.53
398.34,20210512-0044,265.46,523.79,386.53
420.5,20210512-0044,265.46,523.79,386.53
456.59,20210512-0044,265.46,523.79,386.53
467.65,20210512-0044,265.46,523.79,386.53
471.15,20210512-0044,265.46,523.79,386.53
513.99,20210512-0044,265.46,523.79,386.53
513.99,20210512-0044,265.46,523.79,386.53
513.99,20210512-0044,265.46,523.79,386.53
515.34,20210512-0044,265.46,523.79,386.53
521.38,20210512-0044,265.46,523.79,386.53
523.79,20210512-0044,265.46,523.79,386.53
265.51,20210512-0059,265.51,525.0,384.84
296.2,20210512-0059,265.51,525.0,384.84
296.2,20210512-0059,265.51,525.0,384.84
296.2,20210512-0059,265.51,525.0,384.84
300.49,20210512-0059,265.51,525.0,384.84
300.49,20210512-0059,265.51,525.0,384.84
321.95,20210512-0059,265.51,525.0,384.84
334.83,20210512-0059,265.51,525.0,384.84
343.42,20210512-0059,265.51,525.0,384.84
343.42,20210512-0059,265.51,525.0,384.84
381.61,20210512-0059,265.51,525.0,384.84
384.74,20210512-0059,265.51,525.0,384.84
384.94,20210512-0059,265.51,525.0,384.84
399.22,20210512-0059,265.51,525.0,384.84
421.56,20210512-0059,265.51,525.0,384.84
457.6,20210512-0059,265.51,525.0,384.84
468.32,20210512-0059,265.51,525.0,384.84
472.2,20210512-0059,265.51,525.0,384.84
515.13,20210512-0059,265.51,525.0,384.84
515.13,20210512-0059,265.51,525.0,384.84
515.13,20210512-0059,265.51,525.0,384.84
516.42,20210512-0059,265.51,525.0,384.84
521.41,20210512-0059,265.51,525.0,384.84
525.0,20210512-0059,265.51,525.0,384.84
263.23,20210512-0114,263.23,527.79,384.3200000000001
266.38,20210512-0114,263.23,527.79,384.3200000000001
297.77,20210512-0114,263.23,527.79,384.3200000000001
297.77,20210512-0114,263.23,527.79,384.3200000000001
297.77,20210512-0114,263.23,527.79,384.3200000000001
302.09,20210512-0114,263.23,527.79,384.3200000000001
302.09,20210512-0114,263.23,527.79,384.3200000000001
323.67,20210512-0114,263.23,527.79,384.3200000000001
336.61,20210512-0114,263.23,527.79,384.3200000000001
345.24,20210512-0114,263.23,527.79,384.3200000000001
383.46,20210512-0114,263.23,527.79,384.3200000000001
384.22,20210512-0114,263.23,527.79,384.3200000000001
384.42,20210512-0114,263.23,527.79,384.3200000000001
401.35,20210512-0114,263.23,527.79,384.3200000000001
423.93,20210512-0114,263.23,527.79,384.3200000000001
460.04,20210512-0114,263.23,527.79,384.3200000000001
470.43,20210512-0114,263.23,527.79,384.3200000000001
474.71,20210512-0114,263.23,527.79,384.3200000000001
517.87,20210512-0114,263.23,527.79,384.3200000000001
517.87,20210512-0114,263.23,527.79,384.3200000000001
517.87,20210512-0114,263.23,527.79,384.3200000000001
519.1,20210512-0114,263.23,527.79,384.3200000000001
523.06,20210512-0114,263.23,527.79,384.3200000000001
527.79,20210512-0114,263.23,527.79,384.3200000000001
263.67,20210512-0129,263.67,522.9,382.46
266.33,20210512-0129,263.67,522.9,382.46
298.32,20210512-0129,263.67,522.9,382.46
298.32,20210512-0129,263.67,522.9,382.46
298.32,20210512-0129,263.67,522.9,382.46
302.64,20210512-0129,263.67,522.9,382.46
302.64,20210512-0129,263.67,522.9,382.46
324.26,20210512-0129,263.67,522.9,382.46
337.23,20210512-0129,263.67,522.9,382.46
345.88,20210512-0129,263.67,522.9,382.46
367.4,20210512-0129,263.67,522.9,382.46
382.36,20210512-0129,263.67,522.9,382.46
382.56,20210512-0129,263.67,522.9,382.46
383.98,20210512-0129,263.67,522.9,382.46
402.08,20210512-0129,263.67,522.9,382.46
424.83,20210512-0129,263.67,522.9,382.46
460.88,20210512-0129,263.67,522.9,382.46
470.92,20210512-0129,263.67,522.9,382.46
475.58,20210512-0129,263.67,522.9,382.46
518.82,20210512-0129,263.67,522.9,382.46
518.82,20210512-0129,263.67,522.9,382.46
518.82,20210512-0129,263.67,522.9,382.46
519.99,20210512-0129,263.67,522.9,382.46
522.9,20210512-0129,263.67,522.9,382.46
219.84,20210512-0144,219.84,519.21,379.365
263.26,20210512-0144,219.84,519.21,379.365
297.9,20210512-0144,219.84,519.21,379.365
297.9,20210512-0144,219.84,519.21,379.365
297.9,20210512-0144,219.84,519.21,379.365
302.22,20210512-0144,219.84,519.21,379.365
302.22,20210512-0144,219.84,519.21,379.365
323.81,20210512-0144,219.84,519.21,379.365
336.76,20210512-0144,219.84,519.21,379.365
345.4,20210512-0144,219.84,519.21,379.365
366.76,20210512-0144,219.84,519.21,379.365
379.26,20210512-0144,219.84,519.21,379.365
379.47,20210512-0144,219.84,519.21,379.365
383.27,20210512-0144,219.84,519.21,379.365
388.29,20210512-0144,219.84,519.21,379.365
401.52,20210512-0144,219.84,519.21,379.365
424.37,20210512-0144,219.84,519.21,379.365
460.24,20210512-0144,219.84,519.21,379.365
469.89,20210512-0144,219.84,519.21,379.365
474.92,20210512-0144,219.84,519.21,379.365
518.09,20210512-0144,219.84,519.21,379.365
518.09,20210512-0144,219.84,519.21,379.365
518.09,20210512-0144,219.84,519.21,379.365
519.21,20210512-0144,219.84,519.21,379.365
219.42,20210512-0159,219.42,519.9,379.985
297.89,20210512-0159,219.42,519.9,379.985
297.89,20210512-0159,219.42,519.9,379.985
297.89,20210512-0159,219.42,519.9,379.985
302.21,20210512-0159,219.42,519.9,379.985
302.21,20210512-0159,219.42,519.9,379.985
323.8,20210512-0159,219.42,519.9,379.985
336.75,20210512-0159,219.42,519.9,379.985
345.38,20210512-0159,219.42,519.9,379.985
366.61,20210512-0159,219.42,519.9,379.985
376.69,20210512-0159,219.42,519.9,379.985
376.89,20210512-0159,219.42,519.9,379.985
383.08,20210512-0159,219.42,519.9,379.985
387.98,20210512-0159,219.42,519.9,379.985
401.51,20210512-0159,219.42,519.9,379.985
424.49,20210512-0159,219.42,519.9,379.985
460.23,20210512-0159,219.42,519.9,379.985
469.5,20210512-0159,219.42,519.9,379.985
474.9,20210512-0159,219.42,519.9,379.985
518.08,20210512-0159,219.42,519.9,379.985
518.08,20210512-0159,219.42,519.9,379.985
518.08,20210512-0159,219.42,519.9,379.985
519.12,20210512-0159,219.42,519.9,379.985
519.9,20210512-0159,219.42,519.9,379.985
298.11,20210512-0214,298.11,520.19,379.44
298.55,20210512-0214,298.11,520.19,379.44
298.55,20210512-0214,298.11,520.19,379.44
298.55,20210512-0214,298.11,520.19,379.44
302.87,20210512-0214,298.11,520.19,379.44
302.87,20210512-0214,298.11,520.19,379.44
324.51,20210512-0214,298.11,520.19,379.44
337.49,20210512-0214,298.11,520.19,379.44
346.14,20210512-0214,298.11,520.19,379.44
367.27,20210512-0214,298.11,520.19,379.44
374.94,20210512-0214,298.11,520.19,379.44
375.15,20210512-0214,298.11,520.19,379.44
383.73,20210512-0214,298.11,520.19,379.44
388.53,20210512-0214,298.11,520.19,379.44
402.39,20210512-0214,298.11,520.19,379.44
425.54,20210512-0214,298.11,520.19,379.44
461.23,20210512-0214,298.11,520.19,379.44
470.15,20210512-0214,298.11,520.19,379.44
475.94,20210512-0214,298.11,520.19,379.44
519.21,20210512-0214,298.11,520.19,379.44
519.21,20210512-0214,298.11,520.19,379.44
519.21,20210512-0214,298.11,520.19,379.44
519.91,20210512-0214,298.11,520.19,379.44
520.19,20210512-0214,298.11,520.19,379.44
296.96,20210512-0229,296.96,517.2,376.6
297.39,20210512-0229,296.96,517.2,376.6
297.39,20210512-0229,296.96,517.2,376.6
297.39,20210512-0229,296.96,517.2,376.6
301.7,20210512-0229,296.96,517.2,376.6
301.7,20210512-0229,296.96,517.2,376.6
323.25,20210512-0229,296.96,517.2,376.6
336.18,20210512-0229,296.96,517.2,376.6
344.8,20210512-0229,296.96,517.2,376.6
365.72,20210512-0229,296.96,517.2,376.6
370.93,20210512-0229,296.96,517.2,376.6
371.13,20210512-0229,296.96,517.2,376.6
382.07,20210512-0229,296.96,517.2,376.6
386.72,20210512-0229,296.96,517.2,376.6
400.83,20210512-0229,296.96,517.2,376.6
424.03,20210512-0229,296.96,517.2,376.6
459.45,20210512-0229,296.96,517.2,376.6
467.96,20210512-0229,296.96,517.2,376.6
