price,date,min,max,median
217.09,20210512-1615,172.04,217.09,196.415
217.09,20210512-1615,172.04,217.09,196.415
217.09,20210512-1615,172.04,217.09,196.415
169.94,20210512-1630,169.94,215.54,194.435
172.81,20210512-1630,169.94,215.54,194.435
182.07,20210512-1630,169.94,215.54,194.435
184.33,20210512-1630,169.94,215.54,194.435
185.32,20210512-1630,169.94,215.54,194.435
185.74,20210512-1630,169.94,215.54,194.435
186.75,20210512-1630,169.94,215.54,194.435
186.93,20210512-1630,169.94,215.54,194.435
194.15,20210512-1630,169.94,215.54,194.435
194.16,20210512-1630,169.94,215.54,194.435
194.43,20210512-1630,169.94,215.54,194.435
194.43,20210512-1630,169.94,215.54,194.435
194.44,20210512-1630,169.94,215.54,194.435
197.22,20210512-1630,169.94,215.54,194.435
203.34,20210512-1630,169.94,215.54,194.435
203.34,20210512-1630,169.94,215.54,194.435
203.34,20210512-1630,169.94,215.54,194.435
203.34,20210512-1630,169.94,215.54,194.435
203.34,20210512-1630,169.94,215.54,194.435
215.54,20210512-1630,169.94,215.54,194.435
215.54,20210512-1630,169.94,215.54,194.435
215.54,20210512-1630,169.94,215.54,194.435
215.54,20210512-1630,169.94,215.54,194.435
215.54,20210512-1630,169.94,215.54,194.435
170.81,20210512-1645,170.81,217.68,195.815
174.52,20210512-1645,170.81,217.68,195.815
183.79,20210512-1645,170.81,217.68,195.815
186.23,20210512-1645,170.81,217.68,195.815
186.75,20210512-1645,170.81,217.68,195.815
186.99,20210512-1645,170.81,217.68,195.815
188.5,20210512-1645,170.81,217.68,195.815
188.55,20210512-1645,170.81,217.68,195.815
195.52,20210512-1645,170.81,217.68,195.815
195.54,20210512-1645,170.81,217.68,195.815
195.81,20210512-1645,170.81,217.68,195.815
195.81,20210512-1645,170.81,217.68,195.815
195.82,20210512-1645,170.81,217.68,195.815
199.04,20210512-1645,170.81,217.68,195.815
204.87,20210512-1645,170.81,217.68,195.815
205.05,20210512-1645,170.81,217.68,195.815
205.36,20210512-1645,170.81,217.68,195.815
205.36,20210512-1645,170.81,217.68,195.815
205.36,20210512-1645,170.81,217.68,195.815
205.36,20210512-1645,170.81,217.68,195.815
205.36,20210512-1645,170.81,217.68,195.815
217.62,20210512-1645,170.81,217.68,195.815
217.68,20210512-1645,170.81,217.68,195.815
217.68,20210512-1645,170.81,217.68,195.815
169.85,20210512-1700,169.85,217.56,195.135
174.41,20210512-1700,169.85,217.56,195.135
183.6,20210512-1700,169.85,217.56,195.135
186.19,20210512-1700,169.85,217.56,195.135
186.21,20210512-1700,169.85,217.56,195.135
186.26,20210512-1700,169.85,217.56,195.135
188.1,20210512-1700,169.85,217.56,195.135
188.38,20210512-1700,169.85,217.56,195.135
194.84,20210512-1700,169.85,217.56,195.135
194.85,20210512-1700,169.85,217.56,195.135
195.13,20210512-1700,169.85,217.56,195.135
195.13,20210512-1700,169.85,217.56,195.135
195.14,20210512-1700,169.85,217.56,195.135
198.78,20210512-1700,169.85,217.56,195.135
204.06,20210512-1700,169.85,217.56,195.135
204.08,20210512-1700,169.85,217.56,195.135
204.37,20210512-1700,169.85,217.56,195.135
205.24,20210512-1700,169.85,217.56,195.135
205.24,20210512-1700,169.85,217.56,195.135
205.24,20210512-1700,169.85,217.56,195.135
205.24,20210512-1700,169.85,217.56,195.135
205.24,20210512-1700,169.85,217.56,195.135
216.51,20210512-1700,169.85,217.56,195.135
217.56,20210512-1700,169.85,217.56,195.135
168.46,20210512-1715,168.46,216.86,193.945
173.85,20210512-1715,168.46,216.86,193.945
182.93,20210512-1715,168.46,216.86,193.945
185.05,20210512-1715,168.46,216.86,193.945
185.19,20210512-1715,168.46,216.86,193.945
185.67,20210512-1715,168.46,216.86,193.945
187.21,20210512-1715,168.46,216.86,193.945
187.72,20210512-1715,168.46,216.86,193.945
193.65,20210512-1715,168.46,216.86,193.945
193.66,20210512-1715,168.46,216.86,193.945
193.94,20210512-1715,168.46,216.86,193.945
193.94,20210512-1715,168.46,216.86,193.945
193.95,20210512-1715,168.46,216.86,193.945
198.0,20210512-1715,168.46,216.86,193.945
202.57,20210512-1715,168.46,216.86,193.945
202.73,20210512-1715,168.46,216.86,193.945
202.86,20210512-1715,168.46,216.86,193.945
204.59,20210512-1715,168.46,216.86,193.945
204.59,20210512-1715,168.46,216.86,193.945
204.59,20210512-1715,168.46,216.86,193.945
204.59,20210512-1715,168.46,216.86,193.945
204.59,20210512-1715,168.46,216.86,193.945
214.84,20210512-1715,168.46,216.86,193.945
216.86,20210512-1715,168.46,216.86,193.945
169.36,20210512-1730,169.36,219.13,195.395
175.66,20210512-1730,169.36,219.13,195.395
184.75,20210512-1730,169.36,219.13,195.395
186.36,20210512-1730,169.36,219.13,195.395
186.7,20210512-1730,169.36,219.13,195.395
187.68,20210512-1730,169.36,219.13,195.395
188.88,20210512-1730,169.36,219.13,195.395
189.62,20210512-1730,169.36,219.13,195.395
195.1,20210512-1730,169.36,219.13,195.395
195.11,20210512-1730,169.36,219.13,195.395
195.39,20210512-1730,169.36,219.13,195.395
195.39,20210512-1730,169.36,219.13,195.395
195.4,20210512-1730,169.36,219.13,195.395
199.93,20210512-1730,169.36,219.13,195.395
203.83,20210512-1730,169.36,219.13,195.395
204.13,20210512-1730,169.36,219.13,195.395
204.16,20210512-1730,169.36,219.13,195.395
206.72,20210512-1730,169.36,219.13,195.395
206.72,20210512-1730,169.36,219.13,195.395
206.72,20210512-1730,169.36,219.13,195.395
206.72,20210512-1730,169.36,219.13,195.395
206.72,20210512-1730,169.36,219.13,195.395
216.1,20210512-1730,169.36,219.13,195.395
219.13,20210512-1730,169.36,219.13,195.395
161.18,20210512-1745,161.18,215.02,194.73
165.35,20210512-1745,161.18,215.02,194.73
175.59,20210512-1745,161.18,215.02,194.73
184.59,20210512-1745,161.18,215.02,194.73
185.66,20210512-1745,161.18,215.02,194.73
186.19,20210512-1745,161.18,215.02,194.73
187.68,20210512-1745,161.18,215.02,194.73
188.51,20210512-1745,161.18,215.02,194.73
189.49,20210512-1745,161.18,215.02,194.73
194.45,20210512-1745,161.18,215.02,194.73
194.46,20210512-1745,161.18,215.02,194.73
194.73,20210512-1745,161.18,215.02,194.73
194.73,20210512-1745,161.18,215.02,194.73
194.75,20210512-1745,161.18,215.02,194.73
199.7,20210512-1745,161.18,215.02,194.73
202.88,20210512-1745,161.18,215.02,194.73
203.18,20210512-1745,161.18,215.02,194.73
203.39,20210512-1745,161.18,215.02,194.73
206.64,20210512-1745,161.18,215.02,194.73
206.64,20210512-1745,161.18,215.02,194.73
206.64,20210512-1745,161.18,215.02,194.73
206.64,20210512-1745,161.18,215.02,194.73
206.64,20210512-1745,161.18,215.02,194.73
215.02,20210512-1745,161.18,215.02,194.73
164.77,20210512-1800,164.77,218.13,193.355
174.85,20210512-1800,164.77,218.13,193.355
183.74,20210512-1800,164.77,218.13,193.355
184.26,20210512-1800,164.77,218.13,193.355
184.99,20210512-1800,164.77,218.13,193.355
186.97,20210512-1800,164.77,218.13,193.355
187.43,20210512-1800,164.77,218.13,193.355
188.64,20210512-1800,164.77,218.13,193.355
193.07,20210512-1800,164.77,218.13,193.355
193.08,20210512-1800,164.77,218.13,193.355
193.35,20210512-1800,164.77,218.13,193.355
193.35,20210512-1800,164.77,218.13,193.355
193.36,20210512-1800,164.77,218.13,193.355
198.73,20210512-1800,164.77,218.13,193.355
201.18,20210512-1800,164.77,218.13,193.355
201.47,20210512-1800,164.77,218.13,193.355
201.86,20210512-1800,164.77,218.13,193.355
205.78,20210512-1800,164.77,218.13,193.355
205.78,20210512-1800,164.77,218.13,193.355
205.78,20210512-1800,164.77,218.13,193.355
205.78,20210512-1800,164.77,218.13,193.355
205.78,20210512-1800,164.77,218.13,193.355
213.14,20210512-1800,164.77,218.13,193.355
218.13,20210512-1800,164.77,218.13,193.355
164.55,20210512-1815,164.55,217.67,192.385
174.48,20210512-1815,164.55,217.67,192.385
183.26,20210512-1815,164.55,217.67,192.385
183.27,20210512-1815,164.55,217.67,192.385
184.17,20210512-1815,164.55,217.67,192.385
186.65,20210512-1815,164.55,217.67,192.385
186.75,20210512-1815,164.55,217.67,192.385
188.18,20210512-1815,164.55,217.67,192.385
192.09,20210512-1815,164.55,217.67,192.385
192.1,20210512-1815,164.55,217.67,192.385
192.38,20210512-1815,164.55,217.67,192.385
192.38,20210512-1815,164.55,217.67,192.385
192.39,20210512-1815,164.55,217.67,192.385
198.17,20210512-1815,164.55,217.67,192.385
199.91,20210512-1815,164.55,217.67,192.385
200.2,20210512-1815,164.55,217.67,192.385
200.75,20210512-1815,164.55,217.67,192.385
205.35,20210512-1815,164.55,217.67,192.385
205.35,20210512-1815,164.55,217.67,192.385
205.35,20210512-1815,164.55,217.67,192.385
205.35,20210512-1815,164.55,217.67,192.385
205.35,20210512-1815,164.55,217.67,192.385
211.71,20210512-1815,164.55,217.67,192.385
217.67,20210512-1815,164.55,217.67,192.385
